Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/6/18,1617,76,0,5,4,0,0,13,21,23,3,64,135,453,231,1,15,7,11,35,5,22,30,106,14,4,18,79,36,14,1,0,0,3,30,5,0 ,3,2,6,26,0,11,6,0,5,9,85
2021/6/19,1508,73,1,7,3,1,3,10,33,14,3,79,119,388,181,1,6,10,8,46,7,17,28,89,4,11,16,111,18,10,1,0,0,6,22,6,0 ,1,2,10,47,3,8,1,5,1,2,96
2021/6/20,1302,52,0,1,2,4,0,11,17,15,4,72,103,375,162,0,3,1,22,19,10,9,17,84,4,10,16,106,19,12,3,0,0,2,19,7,0 ,0,0,10,36,0,6,4,1,0,3,61
2021/6/21,863,37,0,0,2,7,0,10,5,15,0,53,85,236,135,0,8,2,20,24,7,5,15,35,5,1,1,42,14,5,0,0,0,1,17,3,2 ,0,0,8,17,0,3,3,5,0,2,33
2021/6/22,1432,29,0,5,7,9,0,6,19,28,6,93,74,436,163,3,1,6,17,14,7,19,18,96,2,13,12,107,27,23,3,0,0,1,13,5,1 ,1,0,16,36,1,2,11,0,1,4,97
2021/6/23,1775,49,2,5,10,2,0,12,20,22,3,108,131,620,201,3,8,2,25,17,17,11,38,75,13,9,21,125,22,20,3,0,0,1,16,1,0 ,1,1,14,32,3,6,7,1,1,2,95
2021/6/24,1666,26,8,10,6,5,0,11,38,19,0,119,129,570,192,2,3,4,25,23,5,13,28,100,11,6,10,116,16,18,5,0,0,2,18,2,1 ,0,0,5,36,4,7,5,2,2,2,62
2021/6/25,1707,33,2,4,8,12,0,8,56,27,4,100,126,563,221,2,5,1,17,14,5,6,48,66,22,11,10,120,20,17,0,0,1,0,12,6,0 ,6,2,9,37,0,9,7,2,4,2,82
2021/6/26,1618,47,11,2,5,21,0,18,31,37,5,96,108,535,231,3,2,0,18,12,11,9,36,46,5,2,20,88,32,20,1,0,0,3,5,5,1 ,0,0,11,40,1,14,2,0,4,6,74
2021/6/27,1278,28,1,8,4,10,0,11,37,20,4,85,108,386,203,0,1,1,11,2,4,2,31,41,2,4,14,96,16,18,1,0,0,1,6,2,0 ,2,0,9,25,0,10,4,0,0,9,61
2021/6/28,988,27,2,0,5,13,0,13,14,18,1,68,121,317,192,1,0,1,8,6,1,3,11,20,3,1,6,40,4,12,3,0,1,0,9,1,0 ,0,0,13,17,0,3,2,0,1,5,25
2021/6/29,1377,23,11,3,7,14,0,4,26,19,5,76,92,476,181,0,3,1,12,4,3,5,24,49,4,9,15,101,25,23,4,3,0,0,4,0,1 ,2,2,10,26,1,12,1,0,7,4,85
2021/6/30,1810,38,10,9,6,13,0,14,27,29,4,109,156,714,209,3,1,1,17,4,5,3,29,53,4,4,26,108,28,20,3,11,0,2,8,8,0 ,2,0,4,43,0,7,6,0,2,3,67
2021/7/1,1747,39,2,2,14,15,0,23,26,27,1,142,139,674,211,2,1,4,12,5,1,5,37,49,5,4,14,108,32,7,6,1,0,1,10,4,0 ,0,0,7,26,6,12,1,1,4,4,63
2021/7/2,1768,26,9,12,23,7,2,22,23,29,5,125,149,660,230,5,0,6,15,7,0,7,21,44,6,4,13,123,32,17,1,3,0,4,7,7,0 ,1,1,10,24,2,8,1,0,5,11,61
2021/7/3,1862,30,7,14,12,7,5,13,28,28,6,115,157,715,254,6,0,8,9,11,2,4,18,45,7,4,19,148,22,11,3,4,0,0,7,5,1 ,1,0,3,36,2,7,2,2,2,6,76
2021/7/4,1480,39,2,6,12,3,1,22,30,11,3,124,141,518,226,9,0,5,3,0,0,9,13,64,4,4,18,88,27,5,0,3,0,1,7,2,0 ,1,0,7,28,0,4,3,0,0,3,34
2021/7/5,1019,29,1,17,4,1,0,12,12,14,1,76,112,342,180,4,3,11,4,1,2,2,13,21,2,0,6,77,13,3,0,2,1,0,5,1,0 ,0,0,1,16,0,1,1,0,0,1,27
2021/7/6,1659,34,5,7,15,7,0,11,17,25,2,137,138,592,198,7,4,7,4,10,4,3,24,52,5,9,20,136,33,12,0,0,1,3,7,2,1 ,4,0,7,43,2,0,0,1,1,7,62
2021/7/7,2178,67,5,9,16,3,2,27,24,14,6,157,139,920,250,13,2,9,6,4,4,4,33,85,10,8,24,151,36,9,4,1,1,4,6,1,0 ,0,0,8,43,2,2,2,1,2,6,58
2021/7/8,2242,62,7,8,25,11,2,17,26,19,6,155,200,896,322,9,5,13,6,5,5,4,34,49,10,11,19,125,50,13,3,0,4,2,9,6,0 ,2,0,9,41,1,4,0,5,3,4,35
2021/7/9,2255,50,0,12,25,2,12,20,35,17,5,150,179,823,355,6,1,14,4,9,3,4,43,66,15,8,33,143,38,20,3,0,1,4,10,2,2 ,6,0,4,60,0,2,0,3,0,11,55
2021/7/10,2453,64,0,8,26,4,13,25,37,20,14,147,204,951,310,12,1,15,22,3,2,7,37,64,7,14,24,200,45,22,1,0,0,4,5,2,1 ,2,1,9,54,0,4,3,0,1,4,64
2021/7/11,2019,56,1,14,21,4,4,16,35,13,1,163,183,613,389,14,0,11,16,4,1,4,13,64,17,5,27,166,44,9,6,1,0,3,8,2,5 ,4,2,7,35,0,0,1,0,2,5,30
2021/7/12,1495,47,2,12,13,2,6,9,20,10,5,110,114,503,280,3,1,11,4,11,3,8,20,42,4,4,20,104,17,9,2,0,1,6,9,0,0 ,1,0,2,44,1,0,1,1,1,4,28
2021/7/13,2375,60,7,12,30,3,3,9,36,28,9,178,180,829,308,6,7,16,6,2,2,9,44,70,10,9,18,225,80,22,3,1,1,6,5,2,2 ,1,3,6,50,1,3,2,1,3,2,65
2021/7/14,3172,75,6,8,41,6,2,16,37,18,6,243,208,1150,361,18,2,33,4,2,5,19,40,71,33,11,46,349,77,22,1,15,2,10,15,3,5 ,3,3,10,94,3,4,4,1,3,5,82
2021/7/15,3410,85,7,6,45,5,3,17,48,13,7,328,253,1309,403,19,4,21,6,1,1,5,43,74,11,11,32,324,77,16,6,10,2,19,11,1,2 ,1,13,9,71,6,8,3,7,1,6,60
2021/7/16,3425,73,3,9,48,9,6,14,60,26,9,290,277,1272,446,14,3,41,3,5,4,19,42,67,20,11,38,254,81,20,2,12,9,11,16,4,4 ,4,6,14,58,9,12,8,6,0,10,76
2021/7/17,3872,111,8,10,34,8,3,16,45,48,12,318,244,1411,539,18,4,33,4,3,6,5,27,75,33,9,52,380,122,18,6,29,7,9,16,6,13 ,1,5,8,60,4,8,10,3,3,7,81
2021/7/18,3092,107,7,10,19,2,0,16,34,12,9,285,254,1008,460,11,6,23,5,3,5,6,21,94,10,7,51,262,75,19,12,15,8,9,17,2,8 ,3,6,10,79,3,8,6,4,5,6,70
2021/7/19,2327,70,0,4,11,0,0,11,27,23,10,199,234,727,412,8,2,25,0,3,6,2,12,36,7,11,29,224,39,18,6,8,17,14,14,0,5 ,0,2,5,46,8,10,1,3,1,2,35
2021/7/20,3749,104,20,6,20,3,1,8,57,20,14,314,199,1391,433,36,15,23,3,7,5,14,47,94,18,9,39,313,129,26,3,13,18,16,15,3,6 ,4,4,8,91,9,9,5,12,5,6,154
2021/7/21,4938,118,3,9,28,7,2,23,77,42,33,381,302,1839,521,24,9,66,2,7,9,11,57,109,22,13,80,491,120,38,8,17,19,33,46,4,5 ,8,8,5,136,7,8,10,1,7,5,168
2021/7/22,5380,140,4,5,18,2,4,14,86,33,17,510,343,1984,630,37,12,62,8,14,8,14,78,146,27,22,70,461,149,30,10,11,10,33,25,4,5 ,4,5,7,139,8,9,14,2,5,9,152
2021/7/23,4207,79,2,8,20,2,0,24,54,40,25,401,334,1367,652,14,15,47,6,14,5,15,54,69,11,14,53,379,61,13,16,7,7,28,29,0,8 ,4,4,7,152,4,12,18,5,9,19,100
2021/7/24,3596,118,0,12,5,2,1,23,44,31,24,345,301,1148,547,28,3,35,5,12,8,12,58,69,11,11,34,283,71,14,10,7,7,31,21,2,5 ,4,6,2,99,3,1,16,11,9,8,99
2021/7/25,5027,113,8,13,24,4,0,37,63,43,32,449,279,1785,531,23,15,71,27,24,10,7,72,108,16,12,80,471,138,19,9,9,6,27,24,5,4 ,5,16,5,162,2,11,31,3,3,22,209
2021/7/26,4676,137,3,11,10,2,0,52,86,53,22,449,508,1449,539,25,15,79,18,11,13,15,58,70,16,25,76,374,75,23,9,9,7,23,31,7,3 ,2,12,5,172,3,8,34,6,2,13,116
2021/7/27,7660,138,9,10,26,1,6,41,96,108,54,593,405,2889,758,41,7,72,13,23,23,18,99,174,21,31,96,741,260,45,16,14,8,35,35,9,7 ,8,10,10,236,14,20,44,12,13,18,353
2021/7/28,9625,227,8,17,44,4,3,80,193,102,74,869,577,3234,1051,51,21,119,17,23,16,31,120,265,37,50,175,798,253,51,27,11,9,58,53,10,7 ,11,15,22,405,19,24,55,12,10,24,343
2021/7/29,10744,260,25,12,36,5,18,86,166,142,103,864,576,3920,1164,53,24,93,27,28,29,23,108,250,34,32,164,932,280,58,43,28,14,59,65,16,7 ,33,19,25,366,25,21,63,20,16,22,390
2021/7/30,10816,250,15,19,50,7,7,87,222,120,105,853,753,3386,1418,42,37,110,30,31,35,34,121,230,33,60,167,882,265,54,38,47,17,77,54,27,16 ,15,11,17,478,25,39,91,21,15,23,382
2021/7/31,12396,284,22,21,65,7,15,84,172,170,132,1036,792,4143,1580,58,27,90,29,30,41,19,168,287,44,45,199,1040,329,59,34,15,8,65,65,17,10 ,43,19,14,504,23,16,82,23,14,21,435
2021/8/1,10241,267,14,9,37,1,12,76,202,63,110,898,767,3134,1257,48,21,81,25,43,39,26,95,231,37,44,166,890,316,77,33,26,11,94,56,9,5 ,34,8,11,434,13,34,51,29,10,31,366
2021/8/2,8405,217,13,14,31,3,15,75,172,75,38,762,785,2282,1686,31,14,56,34,46,37,18,72,147,32,55,120,448,165,35,40,14,10,50,46,3,11 ,28,8,10,358,22,12,49,17,22,20,207
2021/8/3,12138,211,26,21,74,6,32,114,197,139,144,1053,781,3798,1298,61,19,85,43,47,44,54,159,258,67,79,189,1078,441,76,33,25,5,78,58,15,7 ,29,31,14,510,19,44,110,22,33,45,466
2021/8/4,14311,366,16,19,80,8,21,95,290,178,174,1188,837,4316,1484,78,31,118,28,49,61,44,202,376,74,103,277,1224,421,89,39,34,9,131,114,27,11 ,27,32,6,752,31,28,116,34,29,44,600
2021/8/5,15318,342,26,13,103,6,33,106,185,135,129,1220,940,5149,1844,72,53,73,22,67,63,59,181,364,57,79,273,1085,459,90,25,44,16,89,94,17,12 ,33,40,13,718,44,51,127,31,36,51,649
2021/8/6,15781,283,27,28,126,13,40,79,283,138,119,1215,1057,4688,2082,88,64,78,35,73,60,47,224,387,97,89,289,1310,474,101,30,36,6,101,106,21,5 ,41,39,23,838,34,45,128,51,33,87,563
2021/8/7,15828,347,30,39,106,16,37,99,256,164,184,1449,1075,4652,1893,81,46,82,32,79,49,69,236,459,83,117,270,1123,500,97,37,18,8,120,117,31,9 ,59,56,12,742,38,55,150,48,40,71,547
2021/8/8,14536,308,22,21,96,14,28,81,299,98,125,1364,987,4139,1860,73,47,55,26,44,41,49,206,375,73,89,332,1164,449,88,25,18,7,87,107,24,9 ,50,30,9,701,34,37,82,42,43,104,574
2021/8/9,12132,310,11,13,59,9,19,81,217,95,80,1160,949,2972,2166,50,33,71,30,37,42,57,163,256,62,71,271,995,275,58,20,17,17,87,66,20,6 ,26,29,0,624,24,38,83,38,32,66,327
2021/8/10,10722,347,26,26,87,8,15,57,223,101,102,1166,858,2775,1572,80,35,33,21,38,40,59,177,259,55,89,107,697,228,60,19,6,13,64,58,32,8 ,38,33,9,458,52,27,90,39,23,82,330
2021/8/11,16003,351,77,40,142,13,43,91,180,166,175,1227,953,4425,1561,74,46,75,15,54,73,124,288,516,111,162,341,1489,608,138,36,23,18,137,112,47,5 ,65,85,20,736,73,55,181,61,44,108,639
2021/8/12,19048,480,42,36,221,12,26,230,274,171,179,1528,1038,5133,1807,104,71,98,18,66,84,125,354,703,131,164,372,1654,728,114,31,21,11,217,161,57,11 ,60,69,24,1040,89,74,189,83,61,154,733
2021/8/13,20531,454,45,54,213,25,37,116,334,174,268,1695,1089,5908,2281,129,63,93,19,73,109,140,379,638,137,155,450,1561,679,134,45,23,34,167,196,61,19 ,66,91,26,951,94,63,207,94,63,158,721
2021/8/14,20231,479,56,51,153,20,29,121,391,195,187,1800,1272,5249,2356,98,60,86,29,83,100,124,318,698,148,179,378,1828,628,103,40,6,14,199,202,69,17 ,107,52,24,890,85,71,191,87,46,164,748
2021/8/15,17902,366,11,42,165,11,20,115,238,112,191,1773,1373,4358,2079,75,70,74,31,62,99,130,393,609,151,114,413,1764,517,120,51,24,21,169,135,38,19 ,49,58,27,680,40,38,158,93,28,140,658
2021/8/16,15004,357,16,26,72,8,17,64,186,76,128,1301,1607,3119,2584,58,77,46,17,56,60,122,247,571,108,120,321,964,402,91,42,10,30,142,144,47,19 ,57,71,20,683,114,37,152,85,41,151,338
2021/8/17,20106,410,91,43,211,29,44,99,260,177,238,1633,1303,4534,2017,69,78,66,34,89,85,329,435,967,208,176,419,1856,852,133,67,24,32,163,226,75,36 ,83,79,40,716,120,104,271,148,111,245,681
2021/8/18,24121,595,57,47,271,29,51,117,345,200,340,1451,1692,5567,2021,116,121,89,29,93,152,343,590,1227,276,207,421,2296,1088,162,64,22,27,307,303,105,37 ,65,91,64,1253,182,89,264,162,125,201,767
2021/8/19,25348,575,79,46,231,39,40,95,296,273,339,2169,1406,5729,2340,132,147,83,31,84,158,328,676,1221,311,232,406,2443,1076,173,84,14,19,254,362,119,52 ,111,102,80,1134,144,114,266,198,121,251,765
2021/8/20,25978,523,74,63,292,38,53,108,355,262,310,1824,1777,5529,2878,107,117,82,37,103,136,311,620,1347,388,210,546,2585,903,190,90,22,17,274,375,94,28 ,105,77,78,1195,139,94,317,214,106,242,743
2021/8/21,25705,579,83,25,273,36,69,109,364,244,393,1875,1760,5247,2705,127,132,69,30,86,150,358,632,1445,427,229,547,2556,1024,188,80,26,15,251,381,86,54 ,90,69,87,1070,122,86,247,215,158,231,675
2021/8/22,22247,529,61,20,197,27,45,94,334,195,228,1695,1245,4448,2524,85,105,66,31,87,122,277,479,1202,432,152,542,2221,1038,194,74,16,13,246,333,64,55 ,88,66,81,1144,83,68,175,206,116,160,584
2021/8/23,16927,420,25,3,162,22,32,96,276,101,123,1331,1503,2537,2579,66,70,48,28,58,77,185,321,1059,268,172,367,1557,538,147,67,17,37,167,294,56,47 ,61,60,42,895,118,60,178,154,75,147,281
2021/8/24,21705,426,81,39,153,50,43,74,247,223,291,1316,1133,4328,1946,113,68,70,41,86,93,391,545,1617,341,234,587,2368,1078,223,90,11,44,160,287,80,49 ,95,72,88,879,96,73,240,157,136,191,752
2021/8/25,24440,568,104,40,301,37,35,95,275,218,289,1614,1449,4334,2304,159,120,67,56,85,125,389,638,1815,431,220,531,2807,1085,184,85,30,39,302,354,61,56 ,90,76,111,1094,124,73,226,186,114,240,804
2021/8/26,24957,504,139,30,227,38,37,88,271,227,280,1707,1396,4783,2632,125,91,56,48,72,107,387,548,2141,515,214,605,2829,1006,205,75,36,18,206,356,76,64 ,96,54,106,991,103,50,260,163,127,192,676
2021/8/27,24348,382,103,41,203,19,27,110,328,167,273,1524,1487,4350,2662,136,86,64,47,76,117,311,640,2346,423,214,524,2814,1059,192,55,20,25,248,371,74,60 ,84,54,93,996,96,65,250,178,116,148,690
2021/8/28,22765,457,97,42,184,26,53,93,281,205,288,1608,1629,3691,2377,115,76,59,41,77,101,347,603,1891,415,178,538,2641,1048,222,71,20,33,210,339,81,50 ,68,54,70,953,69,74,259,147,74,157,653
2021/8/29,19315,359,67,58,128,14,30,70,221,154,153,1462,1202,3124,2362,82,46,58,32,48,58,270,499,1383,343,161,466,2389,914,210,38,29,19,188,284,53,59 ,55,37,54,957,59,55,159,117,81,128,580
2021/8/30,13679,266,54,18,79,8,20,47,227,69,54,1106,1028,1969,1719,53,42,26,29,45,40,207,240,1507,181,113,338,1604,433,161,42,14,31,151,256,43,52 ,40,49,48,626,52,41,121,122,52,49,207
2021/8/31,17713,305,84,35,128,19,28,57,160,132,200,996,1278,2926,1541,63,36,40,32,72,62,326,475,1610,236,139,442,2346,1024,196,68,25,30,139,253,70,39 ,62,49,92,685,81,52,238,108,105,78,551
2021/9/1,20022,351,133,44,171,11,29,75,215,164,173,1201,1134,3176,1921,78,46,64,26,42,78,285,480,1876,269,183,529,3004,1017,216,68,13,26,218,266,77,48 ,65,25,60,1017,82,60,180,127,68,96,535
2021/9/2,18203,314,100,44,147,18,39,74,220,114,174,1113,1088,3097,1738,64,37,41,17,45,58,231,429,1718,248,232,476,2501,953,193,57,21,27,163,229,54,44 ,58,31,53,794,50,70,171,115,89,91,563
2021/9/3,16696,251,64,48,104,13,14,47,262,136,131,923,1160,2534,1868,39,38,33,25,41,54,237,420,1720,219,137,372,2303,869,169,56,17,13,185,237,52,34 ,41,36,74,732,72,64,130,83,55,86,498
2021/9/4,16007,224,73,42,97,15,20,53,263,117,113,1075,1202,2370,1632,56,47,25,23,47,45,190,301,1776,161,98,405,2353,755,142,74,15,11,141,245,66,25 ,30,26,63,641,43,34,129,73,49,67,555
2021/9/5,12866,218,56,42,61,6,13,27,259,82,87,817,1128,1854,1242,60,24,20,34,30,43,164,221,1376,137,69,339,1819,696,156,39,12,2,133,136,42,30 ,30,26,41,588,48,49,93,62,39,54,362
2021/9/6,8241,123,20,25,34,9,12,37,158,89,46,450,665,974,971,23,24,17,12,27,27,128,135,1190,109,85,258,924,357,116,26,9,13,68,145,22,32 ,16,13,25,420,20,19,82,52,24,43,167
2021/9/7,10596,137,60,22,73,10,24,29,125,96,86,647,647,1634,738,43,21,25,25,41,30,202,213,1217,120,83,290,1649,620,116,42,11,20,62,136,31,30 ,26,22,37,424,28,47,117,55,46,56,383
2021/9/8,12373,180,72,22,80,16,14,39,205,109,116,778,608,1840,1099,57,22,18,16,36,37,178,220,1289,111,71,377,2011,850,139,32,8,14,113,150,30,28 ,21,26,37,572,30,52,94,48,42,53,413
2021/9/9,10374,144,74,28,70,17,25,41,183,104,74,697,589,1677,803,68,14,28,28,31,32,130,173,1169,129,67,270,1488,673,86,21,14,9,72,146,29,40 ,17,38,40,429,24,33,86,50,30,50,334
2021/9/10,8865,117,44,21,45,6,18,46,163,96,75,556,461,1246,829,58,8,30,27,21,33,112,176,1031,96,57,190,1309,526,86,33,13,6,83,148,24,36 ,16,19,33,438,21,21,66,38,27,59,301
2021/9/11,8804,156,44,24,77,12,16,36,140,89,56,780,428,1276,861,53,22,35,17,11,28,153,134,970,85,63,198,1263,506,85,20,12,12,46,110,25,29 ,9,24,32,377,21,32,71,32,21,46,267
2021/9/12,6890,116,46,23,33,17,18,37,134,55,48,504,398,1072,669,25,6,22,26,28,37,65,99,613,60,24,178,1147,397,59,11,3,1,63,88,10,26 ,8,7,14,281,15,10,38,33,17,36,273
2021/9/13,3799,55,23,8,34,6,5,31,114,44,15,251,294,615,529,8,5,15,7,17,31,45,49,220,38,32,84,452,191,39,9,2,2,24,55,10,13 ,3,8,9,136,10,33,23,25,19,21,140
2021/9/14,6383,91,49,11,62,11,15,27,78,83,57,506,337,1011,485,35,10,23,17,23,28,75,139,643,68,48,102,942,451,68,21,17,2,38,87,5,15 ,7,16,14,204,17,22,52,28,23,36,284
2021/9/15,6881,110,55,18,60,5,9,22,120,74,39,513,353,1058,488,39,18,28,8,14,39,87,176,695,56,44,176,1160,367,75,12,4,6,50,124,16,19 ,9,19,11,307,13,19,36,26,20,30,254
2021/9/16,5685,94,39,13,42,12,7,16,139,74,36,360,296,832,534,33,6,19,14,10,44,67,157,585,44,44,139,858,301,86,18,10,9,44,88,24,9 ,11,10,4,198,7,15,36,24,19,30,228
2021/9/17,4857,84,36,3,33,2,4,14,107,50,32,348,245,790,547,34,8,14,17,8,38,73,95,399,31,51,115,735,266,35,25,4,4,25,62,7,16 ,13,4,5,169,10,14,35,23,17,25,185
2021/9/18,4723,77,76,14,34,2,3,17,105,53,26,261,220,865,452,44,6,19,12,11,25,72,82,432,43,30,108,666,302,56,7,3,2,37,65,13,9 ,16,17,8,130,7,5,65,24,12,15,175
2021/9/19,3466,75,15,7,18,12,1,9,91,30,36,224,213,563,394,27,8,13,7,4,26,34,48,352,31,21,72,467,187,23,10,0,7,21,47,11,7 ,4,11,4,132,4,17,30,19,12,15,107
2021/9/20,2230,50,31,2,18,8,3,6,63,27,16,155,156,301,257,17,4,14,9,12,8,43,20,204,24,12,43,268,117,19,7,1,9,9,32,7,9 ,4,4,9,86,5,16,21,14,6,4,80
2021/9/21,1793,36,20,2,20,2,1,12,38,25,35,121,92,258,188,12,5,8,8,6,7,36,17,190,7,12,30,245,76,23,5,0,11,3,36,11,4 ,4,6,6,56,6,17,20,11,6,4,55
2021/9/22,3378,56,19,2,17,5,3,4,27,46,33,192,140,538,173,24,7,12,41,15,11,54,68,396,20,23,62,591,267,44,5,1,4,21,59,8,4 ,8,16,14,106,13,15,32,14,5,4,159
2021/9/23,3633,76,32,5,31,10,7,12,50,48,38,239,165,533,259,39,10,8,7,21,17,45,65,337,33,43,116,540,272,39,11,0,3,23,56,9,10 ,7,22,6,181,6,5,25,19,7,5,141
2021/9/24,1970,63,34,0,25,1,2,7,71,17,14,141,119,239,251,20,2,7,4,16,14,26,27,131,12,12,34,240,115,21,26,1,1,13,42,9,4 ,4,16,10,67,5,3,11,23,7,2,61
2021/9/25,2709,63,32,1,38,3,19,2,16,40,27,211,150,382,193,24,9,11,3,27,9,40,27,251,17,27,50,425,206,32,10,0,3,13,30,9,9 ,5,18,6,74,11,8,28,15,15,5,115
2021/9/26,2146,54,14,2,16,0,1,9,47,26,17,131,106,302,193,22,4,10,8,16,12,30,32,200,25,11,52,386,115,23,4,0,6,10,33,4,4 ,1,10,0,88,4,8,14,18,5,2,71
2021/9/27,1159,19,5,1,6,1,1,3,31,20,9,78,83,155,123,6,4,3,8,4,9,17,14,99,8,11,23,141,78,7,5,0,13,2,28,2,1 ,0,2,3,46,12,9,10,16,1,2,40
2021/9/28,1743,26,25,0,12,6,1,3,25,19,14,97,76,250,128,21,9,12,3,9,5,49,38,148,13,30,49,281,127,20,6,2,8,4,42,9,2 ,3,10,4,43,8,5,17,19,1,7,57
2021/9/29,1980,45,23,1,21,0,1,4,44,42,15,153,77,268,130,28,5,8,12,4,12,28,33,148,12,24,53,398,118,17,2,0,2,17,37,7,12 ,5,7,7,44,8,7,19,10,3,1,68
2021/9/30,1571,26,23,0,14,2,1,5,20,20,8,94,83,219,129,18,4,13,7,5,8,43,25,126,11,12,41,264,109,13,6,0,5,10,38,11,5 ,0,14,3,37,6,6,15,5,1,2,64
2021/10/1,1444,32,10,3,8,2,7,3,28,17,11,105,75,196,115,20,1,30,0,12,15,38,14,87,11,20,35,241,83,10,9,3,5,10,32,4,3 ,1,19,2,45,13,8,6,8,1,5,41
2021/10/2,1226,25,10,0,5,11,0,3,19,20,14,73,66,197,82,20,2,15,9,3,10,21,19,80,3,18,34,184,89,12,5,1,1,7,22,2,2 ,3,12,4,45,5,7,7,10,3,3,43
2021/10/3,940,9,3,0,4,5,2,2,9,9,9,50,58,161,86,10,1,9,8,0,11,8,4,61,5,6,28,136,59,10,5,1,1,6,39,11,5 ,1,13,1,43,3,3,6,10,0,0,29
2021/10/4,571,5,1,0,3,6,0,1,15,16,2,42,42,87,51,11,6,2,2,1,1,19,6,17,3,7,9,96,26,6,3,1,0,12,13,5,3 ,1,6,2,15,1,8,3,3,1,2,9
2021/10/5,1055,20,10,1,5,2,2,3,12,7,9,67,52,140,77,9,7,8,3,1,5,15,4,127,8,14,19,176,71,16,4,1,7,7,24,7,6 ,3,14,2,20,4,7,7,6,5,3,38
2021/10/6,1099,16,16,2,2,2,1,1,25,18,8,75,52,149,86,13,5,0,1,3,12,27,14,76,15,5,32,209,76,12,8,1,0,18,24,1,1 ,1,5,1,23,6,8,7,10,1,1,30
2021/10/7,985,14,4,0,4,1,0,7,16,17,9,68,43,143,102,8,4,1,5,1,6,26,8,59,15,5,26,165,87,10,5,2,0,8,17,3,1 ,1,8,3,24,6,12,9,11,2,4,15
2021/10/8,823,21,2,0,3,0,0,1,12,13,7,25,35,135,65,8,4,1,3,1,10,14,6,52,12,5,25,166,60,18,1,4,0,9,11,10,1 ,0,11,1,16,4,5,0,14,0,3,29
2021/10/9,770,24,19,0,3,1,0,0,19,12,10,37,35,82,81,6,8,2,3,5,8,27,9,49,10,6,19,124,45,8,2,0,0,4,14,13,2 ,0,13,0,27,5,4,5,9,1,4,15
2021/10/10,577,17,7,1,1,1,1,26,17,8,8,28,30,59,54,6,0,2,4,0,3,18,5,27,7,1,24,105,27,4,0,0,0,3,12,3,0 ,0,10,0,30,4,5,2,2,1,0,14
2021/10/11,350,16,0,0,0,0,0,1,3,2,7,21,25,49,49,2,2,2,1,0,2,20,5,13,4,1,8,49,11,3,1,0,1,6,6,1,1 ,1,10,1,12,3,1,1,1,1,0,7
2021/10/12,621,16,31,0,3,0,1,0,6,13,5,25,27,73,46,5,8,1,7,0,4,9,4,40,3,3,11,103,52,8,2,3,0,8,13,13,1 ,0,10,5,14,3,5,3,2,1,5,29
2021/10/13,743,21,34,0,0,0,7,4,11,7,14,51,36,71,50,1,4,7,0,0,7,18,5,48,7,1,20,125,39,16,1,4,4,10,29,10,0 ,2,7,0,29,1,3,3,2,0,2,32
2021/10/14,617,45,8,0,3,0,5,1,5,5,2,35,19,61,52,3,24,2,6,3,5,12,4,30,5,6,9,112,30,17,2,0,1,3,29,1,0 ,0,7,3,18,0,4,1,1,0,5,33
2021/10/15,537,27,19,0,1,0,4,3,9,6,4,26,17,57,33,5,8,3,1,0,2,7,6,35,9,4,12,65,26,9,1,1,10,7,25,3,1 ,0,5,2,22,0,5,18,1,3,4,31
2021/10/16,506,24,4,0,3,1,0,3,5,7,9,22,9,65,35,3,3,1,0,2,7,7,6,38,6,8,10,78,17,6,0,0,13,4,19,9,3 ,0,7,3,17,2,6,13,2,0,4,25
2021/10/17,394,38,0,0,1,0,4,2,5,1,3,19,17,38,37,1,3,2,1,0,0,6,4,21,2,2,7,71,31,3,0,0,0,6,15,5,0 ,1,6,4,10,2,11,8,0,0,0,7
2021/10/18,226,11,0,0,0,0,0,0,1,1,1,14,6,28,23,0,1,1,0,2,2,10,4,10,0,3,1,29,7,4,0,2,2,4,6,4,0 ,0,3,8,11,5,6,0,0,0,0,16
2021/10/19,388,12,6,0,0,0,9,1,6,6,6,17,12,34,10,1,0,1,2,2,4,10,6,14,2,5,7,83,29,4,1,1,8,9,8,3,0 ,1,4,2,21,4,6,0,0,1,1,29
2021/10/20,370,14,1,0,0,1,1,0,7,5,6,12,12,39,16,1,1,3,1,0,5,5,7,28,4,4,8,73,25,10,1,0,0,8,16,4,0 ,0,4,2,9,5,5,4,2,1,0,20
2021/10/21,323,11,5,0,0,1,0,1,6,3,4,11,21,36,39,2,0,8,0,0,2,8,4,20,6,5,5,42,28,2,0,0,0,3,11,1,0 ,1,7,4,5,2,0,1,0,0,0,18
2021/10/22,334,15,2,0,1,0,2,2,5,1,15,17,5,25,24,1,0,3,0,1,5,10,0,36,3,6,10,51,26,2,2,0,3,2,10,4,0 ,1,2,3,11,9,2,3,0,0,0,14
